word	Stance_favor	Stance_against
alag	-2.478278138262624e-10	-4.052223445683012e-09
ho	8.503676235394053e-11	-5.41698241818267e-10
jo	1.6553304560407156e-10	1.428350659971045e-09
kutte	9.72714964131427e-12	-1.6752993658997184e-08
chilla	-4.076651460849234e-09	-2.3485759115260407e-08
rhe	-4.944667786332957e-09	-2.712663729198539e-07
hai	1.416845668567035e-10	1.5772119166257426e-09
notebandi	-2.3007602489855117e-09	-6.4167817726001886e-09
ke	-1.2202407140282645e-10	-1.9760230784982014e-08
baad	-1.8264973533632656e-08	-4.4167532564642897e-07
se	4.692593535970957e-12	-7.225242626418549e-10
bharat	-1.1920928955078125e-06	-9.013531032664446e-10
ki	1.621246337890625e-05	-9.79034964210257e-10
janta	0.0002517104148864746	-4.932299191295897e-08
samajhdar	0.0002041459083557129	-8.007181584446244e-09
hai	0.03248196840286255	-4.387058893939866e-08
kripya	-2.6226043701171875e-06	9.849002724493516e-10
notebandi	0.0006090402603149414	-2.5293280714322464e-07
ka	1.0132789611816406e-05	-4.02053181858264e-08
samarthan	2.384185791015625e-07	-2.3060799492213846e-07
kare	-2.1457672119140625e-06	-7.165679605236619e-09
...	0.001847982406616211	-2.2977302194249205e-07
nov	-5.960464477539062e-07	-5.559419147260769e-09
ko	2.7418136596679688e-05	-2.30450240223945e-07
bharat	0.0033702850341796875	-2.757034600620045e-10
band	-2.5033950805664062e-06	-5.673168157471764e-09
ka	3.4570693969726562e-06	-4.085080718141398e-09
virod	0.0005066394805908203	-4.529619218374137e-06
awasya	6.556510925292969e-06	-7.822050562822369e-09
kare.....	4.506111145019531e-05	-3.4380205349293647e-09
notebandi	-1.3593192704774992e-07	1.6808509826660156e-05
bhi	-1.4138029655441642e-05	0.00013208389282226562
ghotla	-1.3315689102455508e-06	0.001509547233581543
hai,	-1.008088901244264e-07	0.001147150993347168
kabhi	-0.0002473349741194397	0.00025135278701782227
likha	-8.53760793688707e-05	0.0004620552062988281
kya,	-5.276448167279568e-09	0.0
notebandi	0.0009987950325012207	-0.0009078549919649959
ne	0.00017279386520385742	-0.0001726457558106631
atankwadiyon	-3.933906555175781e-06	3.9581896089657675e-06
ki	3.886222839355469e-05	-3.871816079481505e-05
kamar	2.384185791015625e-07	-2.2410858946386725e-07
tod	-3.4570693969726562e-06	3.4646884614630835e-06
di	4.5299530029296875e-06	-4.507381618168438e-06
hai,	4.100799560546875e-05	-4.103703031432815e-05
ab	0.43416720628738403	-0.41803407669067383
wo	-1.1920928955078125e-06	1.2605673873622436e-06
car	9.5367431640625e-07	-8.928200259106234e-07
me	0.000701904296875	-0.000701583398040384
baith	0.9999279975891113	-0.9999141693115234
ke	8.594989776611328e-05	-8.533204527338967e-05
farar	0.36203765869140625	-0.0008016317151486874
ho	-4.0531158447265625e-06	4.075412562087877e-06
rahe	-3.933906555175781e-06	4.075879132869886e-06
hain	-2.2649765014648438e-06	2.3353827600658406e-06
notebandi	-5.733012953257344e-10	0.0001043081283569336
nahi,	2.9881627727768034e-10	-3.0994415283203125e-06
nautanki	-7.795133427634937e-09	9.202957153320312e-05
band	-5.1174585678381845e-05	0.45734554529190063
honi	-1.3734559267675195e-08	0.0005786418914794922
chahiye!	-1.2094085377611918e-07	0.001180887222290039
http://fb.me/wdgmtlhz	-0.00017421311349608004	0.9118199944496155
amit	6.985664367675781e-05	-2.034979479503818e-05
bhai	0.001335442066192627	-0.00023355336452368647
notebandi	0.0004693269729614258	-0.0004262313595972955
se	0.008179962635040283	-0.0051409038715064526
kale	0.005977153778076172	-0.0052113886922597885
dhan	0.9948451519012451	1.8797982193063945e-05
ka	0.00033402442932128906	-9.09850059542805e-05
koi	5.9485435485839844e-05	-2.3825199605198577e-05
lena	9.584426879882812e-05	-8.948478352976963e-05
dena	-1.3232231140136719e-05	9.83322570391465e-06
nahi	0.00016635656356811523	-7.272572838701308e-05
sir	0.0006266722921282053	-0.0006240010261535645
ji	0.0006423419108614326	-0.0006412863731384277
apaka	-0.06698879599571228	0.06736594438552856
notebandi	-0.005135472398251295	0.005152881145477295
ka	0.0005465417634695768	-0.0005466341972351074
faishala	-0.01066906750202179	0.010668694972991943
galat	-0.08443371951580048	0.08444797992706299
nahi	0.0006349938339553773	-0.0006325840950012207
hai	-0.006696331314742565	0.0067029595375061035
desh	-0.8960334062576294	0.9189049005508423
ko	-0.04349065199494362	0.04353833198547363
bina	-0.9468585252761841	0.9468596577644348
kaish	0.0005909915780648589	-0.0005876421928405762
karana	-0.10000385344028473	0.10000795125961304
galat	-0.9752439260482788	0.9755623936653137
hai	-0.0548180490732193	0.06126588582992554
notebandi	-2.2550162611878477e-05	0.2568889856338501
ne	-1.224438960889529e-06	0.016158580780029297
aadhi	-5.222927939030342e-06	0.828802227973938
duniya	-2.7555273845791817e-05	0.0335085391998291
band	-0.03659315034747124	0.03730189800262451
kar	1.7372428828821285e-07	-6.937980651855469e-05
di	-7.349788211286068e-05	0.012000322341918945
notebandi	1.240184133166622e-07	-1.8038548432741663e-10
se	-1.544936907293959e-07	-2.1317827503253284e-08
news	-3.1866551353232353e-07	-3.4425319483943895e-08
chennels	1.2381525493765366e-07	7.562121595583449e-09
jyada	5.193825103333438e-08	5.725236729148264e-09
preshan	-2.2295436792774126e-05	-3.426017869401221e-08
lag	-9.646373655414209e-08	2.1183947929159785e-09
rahe	2.663474418795886e-08	-1.433328264965894e-07
hain	-9.519212653685827e-07	-6.314107459104434e-09
janta	-4.6000656084288494e-07	2.862979631146345e-09
toa	-4.272915975889191e-05	-5.966926437395159e-07
phir	-2.928650474132155e-06	-1.0099832934429287e-06
bhi	-7.410416742459347e-07	-2.1036141788499663e-06
dheeraj	-6.447518217100878e-07	3.971721174167442e-09
se	-5.507739047061477e-07	-4.0187219951803854e-07
kaam	4.68377550078003e-08	7.236122812059875e-09
le	-3.95178858525469e-08	6.840574329203264e-09
rahi	1.2030038476495974e-07	8.624815528435192e-09
hai.	-0.00014350943092722446	-6.758009931218112e-06
ishwar	4.162026812082331e-08	-8.420730779334917e-11
inhen	-7.005583313457464e-08	-2.120815878470239e-08
shanti	1.1443867009575115e-07	2.952488920016094e-09
de....	-3.743292609215132e-08	-2.2741154737104807e-08
modi	4.589557647705078e-05	-1.3948342711955775e-06
ne	0.00025850534439086914	-0.00023274814884644002
kar	3.0040740966796875e-05	-1.985983908525668e-05
diya	-1.5616416931152344e-05	4.959278157912195e-06
kamal,	-1.1920928955078125e-06	1.2446982964320341e-06
garib	9.655952453613281e-06	1.9748056274693226e-06
ho	-1.1563301086425781e-05	3.6796805034100544e-06
gaye	1.8358230590820312e-05	4.901471584162209e-07
malamal,.	0.02327728271484375	-0.022617381066083908
bade	0.004379987716674805	-0.003262004116550088
log	0.00034999847412109375	-2.9907107091275975e-05
ho	1.3113021850585938e-06	3.962572918680962e-06
rahe	0.0009148716926574707	-0.0009061246528290212
halal,	0.0007708072662353516	-0.0005804389948025346
notebandi	0.008656680583953857	-0.00018866622122004628
par	0.0002499222755432129	-0.00019637540390249342
huwa	3.075599670410156e-05	-3.327075683046132e-05
bawal............	0.0006750822067260742	-0.00016624639101792127
pic.twitter.com/wyiwaclqb	-1.0728836059570312e-05	4.142348188906908e-06
modi	0.000250399112701416	-4.106969209161093e-10
ji	1.1920928955078125e-06	-2.1328825858257794e-11
pura	3.5762786865234375e-07	1.5816314187164227e-13
desh	0.013840138912200928	-9.312005333494966e-11
aapke	3.5762786865234375e-07	1.902489532015425e-13
sath	2.384185791015625e-07	-1.2015158312728147e-10
hai.main	5.602836608886719e-06	-1.4333953945663835e-12
aaje	0.0	1.7464401778043148e-13
notebandi	0.0	-4.275505188604256e-14
ke	0.0	1.7479640239577432e-13
faislay	0.0	-5.5094666606692044e-09
ko	8.344650268554688e-07	-7.399042858437233e-14
sallute	0.0	-2.4336312045430963e-12
karta	5.733966827392578e-05	-8.70364502691956e-10
hu.jai	0.0011149048805236816	-3.20784607765745e-07
hind	1.430511474609375e-06	-2.347568146821022e-11
sir	2.070003191079195e-08	3.961370814709042e-11
notebandi	5.981242168218159e-09	-5.3973187030820213e-11
thik	2.390155984244302e-08	-1.2162993945352696e-09
hai	-3.6833665717495023e-07	-1.789137171748223e-09
,	1.1157164081510018e-08	2.4332112713576493e-11
ab	-1.255899206853428e-08	-7.132214263627645e-11
age	-1.3933142639643847e-08	-1.25970356368299e-09
delhi	2.4267770015740098e-09	-1.922302456103253e-10
ka	-2.6260090635332745e-07	6.300093086109015e-11
corruption	-0.0001314780965913087	-1.3509846019665872e-10
khatam	-3.8572426319660735e-07	-5.1214016139056184e-08
karne	-3.3500214158266317e-07	-5.367048139248709e-09
ki	-3.704107598423434e-08	-2.1071759614965657e-10
tayari	-0.050155263394117355	-2.8256426531925172e-08
kijiye	-1.5302580891329853e-07	-2.5374289336355105e-08
phir	-6.960625341889681e-06	-1.2583346631345194e-07
dekhte	-3.128549863617991e-08	-1.2523228287708577e-10
hain	2.2019442269538558e-08	5.300497540883242e-11
kaise	5.94418736454827e-09	-2.36012709375899e-10
kamyab	-2.073738514241086e-09	-1.5580108037038798e-10
nhi	-1.987115894053204e-08	-5.1815898793883264e-11
hote	-1.5793212071457674e-07	-9.929429500843412e-10
hain	-2.7249747347468656e-08	-2.1782416148585781e-10
jab	8.604738104622811e-05	1.3849694369127974e-07
sarkar	2.2120650100987405e-05	7.576736607006751e-06
-	2.8909904358442873e-05	-6.085074346628971e-07
ke	-0.00019815610721707344	-1.2976179277757183e-05
note	-4.37753988080658e-05	-1.5534620615653694e-05
band	6.125679647084326e-05	7.6778205766459e-06
kar	4.7351932153105736e-05	-1.2339252862147987e-05
sakti	4.3774707592092454e-06	6.2156032072380185e-06
he	-0.00012419474660418928	7.732201083854306e-06
to	-0.08977111428976059	-6.696528726024553e-05
vidyarthi	-5.631682142848149e-05	6.780304374842672e-06
mitro	9.178816981147975e-05	3.2409252526122145e-06
ko	-0.00016001975745894015	3.6871065276500303e-06
kyo	9.176140883937478e-05	-0.0010721491416916251
nahi	9.089308878174052e-05	6.897903404023964e-06
laga	7.473288860637695e-05	-3.338966052979231e-05
sakti	9.208479605149478e-05	5.616372618533205e-06
notebandi	8.90465234988369e-05	6.236484296096023e-06
se	-2.7444955776445568e-05	-1.8396796804154292e-05
bada	8.623896428616717e-05	8.234237611759454e-06
kam	-0.0021392921917140484	-0.0007453450234606862
to	7.80630944063887e-05	8.003556104085874e-06
nahi	4.6273493353510275e-05	4.468758561415598e-06
he	6.699378718622029e-05	6.00684779783478e-06
y	-0.0005188034265302122	-6.436865805881098e-05
kal	0.0	-1.1012758704964654e-08
notebandi	1.1920928955078125e-07	-7.767701504235447e-08
ke	2.384185791015625e-07	-2.532653979869792e-07
virodh	4.291534423828125e-06	-4.311489192332374e-06
mein	0.0	5.435275007847906e-10
desh	2.384185791015625e-07	-2.1897588453612116e-07
bandi	0.0	2.875673588143002e-10
ke	0.0	5.026198901525447e-10
ailan	0.0	2.4710866686206145e-10
ko	0.0	-1.700077523203447e-09
pure	0.0	3.927277114623706e-10
desh	0.0	4.535942177419372e-10
mein	0.0	3.2688851625550797e-10
koi	0.0	5.081570164655602e-10
bhikhri	0.0	-4.9407589131078566e-11
bhi	0.0	5.735937835815719e-10
support	1.430511474609375e-06	-2.0577267889620998e-08
nahi	0.0	5.232658750742303e-10
karega.	0.0	-4.1459409239053e-09
vipaksh	0.0	-2.432626877713062e-10
yadi	0.0	-4.2744967287955404e-11
kashmir	0.0	-1.0741332302777185e-11
se	0.0	1.2650731157082262e-13
kanyakumari	0.0	-5.6763344025156925e-11
tak	0.0	4.059990191263019e-12
ka	0.0	-3.0145455576224833e-11
march	7.748603820800781e-06	-7.703604751441162e-06
kare	0.0	-1.2404004039179295e-11
to	0.0	-2.2336507643494485e-11
bhi	0.0	-7.53066272535241e-12
notebandi	0.0	-9.094541092435904e-11
ka	0.0	-3.460000341792835e-11
faisla	1.1920928955078125e-07	-7.778933763802343e-08
vapas	1.1920928955078125e-07	-1.5538068964815466e-07
nahi	0.0	-3.0290600583349203e-10
hoga	1.1920928955078125e-07	-5.278697923216669e-09
,	0.0	7.357372523719707e-12
aisa	0.0	-1.13762443909593e-10
pure	0.0	-3.2828477714019755e-08
bharat	0.002344846725463867	-9.61711266178611e-10
ki	0.0	-5.6206025944582905e-11
aawaj	0.0	-2.342600419202867e-11
hai.	0.0	4.145905407176853e-12
kisi	2.615907490621794e-12	4.0411949157714844e-05
ko	-5.9273929764458444e-08	0.0008799433708190918
fayda	-2.3247726858244278e-05	0.9787543416023254
huaa	-3.6467941555429206e-08	0.0018278956413269043
to	-0.00014592031948268414	0.0019611716270446777
sahi	1.5283072585248192e-09	-1.2159347534179688e-05
nahi	-9.70757918494769e-10	-2.384185791015625e-06
to	-8.315049853990786e-06	0.9225209355354309
notebandi	1.8409825885967734e-09	-1.0251998901367188e-05
ke	1.5054130164671164e-09	-1.049041748046875e-05
baad	-5.5345390137517825e-06	0.8558515310287476
sab	-2.2180838499252786e-08	-1.5497207641601562e-06
ko	1.2576975016997949e-09	-6.556510925292969e-06
paise	-1.302079368770137e-07	0.007747769355773926
k	1.4245320478778467e-09	-7.62939453125e-06
liye	-5.341431741356928e-10	-2.384185791015625e-06
paresaan	-5.97688565306953e-11	5.245208740234375e-05
hi	-7.815254221554824e-09	0.0003897547721862793
dekha.	1.3533776321850155e-09	-7.867813110351562e-06
talakbandi	-8.663297990096908e-07	9.5367431640625e-07
ki	2.868587145599122e-08	-1.1920928955078125e-07
baat	6.231164206838002e-08	-1.1920928955078125e-07
karte	3.307328455548486e-08	-1.1920928955078125e-07
karte	-8.5105256175666e-10	0.0
sab	3.414752214325745e-08	-1.1920928955078125e-07
log	-3.478461394479382e-07	4.76837158203125e-07
kab	-4.077854498518718e-09	0.0
notebandi	-5.4248232572717825e-08	1.1920928955078125e-07
mai	-7.733822258160217e-07	1.430511474609375e-06
fas	-0.00015341646212618798	0.5581400394439697
gaye	6.654063611222227e-08	-1.1920928955078125e-07
ki	4.579551315941899e-08	-1.1920928955078125e-07
talak	6.731513479962814e-08	-1.1920928955078125e-07
to	4.0299727999126844e-08	-1.1920928955078125e-07
tab	-2.7403791591495974e-07	8.344650268554688e-07
ho	-2.7516136924532475e-07	3.5762786865234375e-07
jab	2.2783837039241917e-08	-1.1920928955078125e-07
shadi	-1.0560716873442288e-05	1.1920928955078125e-05
ho	-1.340547299832906e-07	1.1920928955078125e-07
solv	-2.1004733241625217e-07	3.5762786865234375e-07
probm	-1.3273678689529333e-07	1.1920928955078125e-07
frm	-2.2019330572220497e-06	2.384185791015625e-06
root	-8.334326651038282e-08	1.1920928955078125e-07
sir..	3.361701965332031e-05	-1.1842264768802124e-07
aap	-1.1920928955078125e-07	6.769913796222937e-11
hi	0.0	-6.955713227618787e-10
ho	0.0	1.0714104603515295e-10
hamare	0.0	-6.625322512832099e-11
desh	0.9851251244544983	-0.0005987348267808557
ki	5.364418029785156e-06	-1.4063517017604e-09
ek	7.152557373046875e-07	-8.816190444349559e-09
lauti	1.430511474609375e-06	-1.1378345377011101e-08
shaan,	0.00036835670471191406	-2.0013399080198724e-06
notebandi	0.0	8.740101004045542e-11
aur	4.76837158203125e-07	1.0381469295328571e-10
kaledhan	5.960464477539062e-07	-6.230890803315958e-12
ke	9.5367431640625e-06	1.5330431368809627e-10
khilaaf	8.58306884765625e-05	-1.468434760454329e-07
shuru	6.604194641113281e-05	-8.560218702768907e-06
kiya	2.384185791015625e-06	-8.002325191380777e-11
aapne	-1.1920928955078125e-07	1.2222602097100577e-10
anokha	5.960464477539062e-07	-9.966943714800891e-09
"""safaai"	1.1920928955078125e-07	-3.5207118997959697e-08
"abhiyaan""."	0.0	-2.738456128525968e-09
shri	-2.491474151611328e-05	8.62135962620414e-09
modijee	0.001929163932800293	-6.48429647753801e-08
hain	-2.288818359375e-05	9.090467045780315e-09
hamare	-1.3709068298339844e-05	7.798734102948401e-09
desh	0.587494969367981	-0.0002375201293034479
ki	0.0004519224166870117	-3.2623727719283124e-08
ek	8.702278137207031e-06	-8.980282295567577e-09
lauti	0.0003120899200439453	-1.03888714875211e-06
shaan,	0.01863384246826172	-0.000550745171494782
notebandi	-1.0251998901367188e-05	-3.1061766492257448e-09
aur	7.581710815429688e-05	5.85515458340069e-09
kaledhan	0.00014030933380126953	7.190401163370552e-09
ke	0.0016135573387145996	1.050025222326667e-08
khilaaf	0.00852590799331665	-1.9382938262424432e-05
shuru	0.006926178932189941	-0.00042935891542583704
kiya	0.0006681680679321289	-7.750398545169901e-09
aapne	-2.2649765014648438e-05	4.938060627068808e-09
anokha	0.00017338991165161133	-1.259554437638144e-06
"""safaai"	0.00010478496551513672	-1.793651063053403e-05
"abhiyaan"".."	-8.702278137207031e-06	-3.978567235662922e-07
iska	1.0636247438355895e-10	0.0
matlab	-4.2117501153349224e-10	0.0
hai	-1.394868665016702e-08	0.00018578767776489258
ki	-5.2327503441418344e-11	0.0
notebandi	-2.0385651500198776e-10	2.384185791015625e-07
ki	-7.04248603877744e-11	0.0
ghosna	-1.8818238078921468e-09	7.152557373046875e-07
hone	-1.0596800104067938e-09	0.0
se	-1.8162236159469103e-08	0.0
pahle	-9.604846695765445e-08	2.384185791015625e-07
hi	-3.937191550562602e-08	5.960464477539062e-07
bjp	-2.2911821417892497e-07	0.00145721435546875
ne	-1.522703740874931e-08	1.1920928955078125e-07
apne	1.4168854978180434e-10	0.0
saath	4.0558872926865774e-10	0.0
saath	-4.1604850120613435e-10	0.0
jdu	-7.379133876384003e-06	0.00011038780212402344
ki	-5.231903799085558e-10	0.0
black	-8.322068367760949e-09	1.6689300537109375e-06
money	-7.866842288706266e-09	0.0
bhi	-2.710558166807431e-10	0.0
badalbadi	-1.1401011246192638e-09	0.0
thi	-7.045587446796731e-10	0.0
modi	0.14820992946624756	-7.150875262595946e-06
ji	0.27766168117523193	-0.00010045451926998794
ke	0.0012773871421813965	-0.00023134327784646302
notebandi	0.0011785626411437988	-5.109901394462213e-06
&	-3.743171691894531e-05	2.099041163106108e-09
cashless	-4.088878631591797e-05	2.9741271667660385e-09
economy	7.152557373046875e-06	-3.585145513795851e-10
ka	0.00029468536376953125	1.7469276025749991e-09
liye	0.00031757354736328125	-3.436162465675352e-10
mera	3.1948089599609375e-05	-1.3960043787619725e-08
dil	-2.7418136596679688e-05	-2.370706297938341e-08
se	0.00019150972366333008	2.911371144165287e-10
samarthan	0.001580357551574707	-7.234214649542992e-08
aur	0.004497945308685303	-5.691154569831269e-08
bahut	9.655952453613281e-06	-3.6858218699364897e-09
-	-1.0728836059570312e-05	2.6738709024698437e-09
dhanyabad	-3.886222839355469e-05	-4.410219389683334e-08
naye	-7.748603820800781e-06	6.67593758052476e-10
rastra	8.225440979003906e-06	-1.3867270354239736e-07
norman	-1.239776611328125e-05	1.2191544440653956e-09
ke	-3.063678741455078e-05	-1.8028206483222675e-08
liye	-2.5153160095214844e-05	-4.469947612051328e-08
modiji	-1.3083018757242826e-07	3.0994415283203125e-06
notebandi	-3.6284461657487554e-08	1.4781951904296875e-05
k	-3.1729996408103034e-08	1.1920928955078125e-07
kadam	-2.6247328150930116e-06	3.337860107421875e-06
par	-8.494924372826063e-07	3.933906555175781e-06
gambhir	-0.004770219326019287	0.0047876834869384766
hi	-1.4742431631020736e-06	3.933906555175781e-06
nahi	1.2976565244571248e-07	-1.1920928955078125e-07
he	9.905488695949316e-08	1.1920928955078125e-07
tabhi	-2.6580044050206197e-06	2.9802322387695312e-06
to	-6.701411052745243e-07	7.152557373046875e-07
janta	2.4659243536007125e-09	0.0
ko	-2.2391387233255955e-07	1.1920928955078125e-07
ho	-2.6129666821361752e-06	3.337860107421875e-06
